datetime,DO,PH,AMMONIA(mg/l),TEMP,NITRATE(PPM),TURBIDITY,feed_label,DO_stress,pH_dev,thermal_stress,NH3_toxic,CMSS,hour
2022-05-15 03:20:00,4.085787564,6.012,0.311508,29.81352,34.544,33.1961,2,0.9142124359999997,1.4880000000000004,0.0,0.00017997749925431937,0.5436242963481357,3
2022-05-15 03:40:00,6.316463969,6.6132,0.16797,29.6516,19.7104,26.1331,1,0.0,0.8868,0.0,0.0003867502542976094,0.13398687563574402,3
2022-05-15 04:00:00,6.468357993,5.8116,0.284022,29.58076,20.6248,24.8214,2,0.0,1.6883999999999997,0.0,0.00010346506747479353,0.2535186626686869,4
2022-05-15 04:20:00,4.339454738,5.8116,0.222942,29.50992,20.6248,24.0142,2,0.6605452620000003,1.6883999999999997,0.0,8.121451532967665e-05,0.4846538779883242,4
2022-05-15 04:40:00,6.353798219,5.9118,0.49373,29.3986,33.7312,24.6196,2,0.0,1.5881999999999996,0.0,0.00022651148483804524,0.23879627871209505,4
2022-05-15 05:00:00,6.438212723,6.4128,0.083476,29.45932,21.4376,25.7295,1,0.0,1.0872000000000002,0.0,0.0001212635512841839,0.16338315887821048,5
2022-05-15 05:20:00,4.759640438,5.8116,0.477442,29.66172,29.7688,19.0701,2,0.24035956200000008,1.6883999999999997,0.0,0.00017392514926766367,0.3378206595731691,5
2022-05-15 05:40:00,4.348565078,6.513,0.037666,29.77304,19.6088,28.9583,1,0.651434922,0.9870000000000001,0.0,6.88897273919805e-05,0.37622444701847996,5
2022-05-15 06:00:00,5.296387927,6.6132,0.4581,29.91472,29.0576,35.315,2,0.0,0.8868,0.0,0.001054773420811662,0.13565693355202915,6
2022-05-15 06:20:00,6.611020532,6.1122,0.26977,30.01592,25.1968,27.243,2,0.0,1.3878000000000004,0.015920000000001266,0.00019628067853891818,0.21104870169634754,6
2022-05-15 06:40:00,5.909087277,5.9118,0.094674,30.36,21.7424,33.5997,2,0.0,1.5881999999999996,0.35999999999999943,4.343416101018187e-05,0.29233858540252533,6
2022-05-15 07:00:00,5.45535068,6.012,0.261626,30.63324,32.9184,24.1151,2,0.0,1.4880000000000004,0.6332400000000007,0.00015115757290313752,0.31856389393225804,7
2022-05-15 07:20:00,5.740406806,6.2124,0.063116,31.76668,27.0256,36.0213,1,0.0,1.2876000000000003,1.766680000000001,5.78284262938871e-05,0.4582865710657349,7
2022-05-15 07:40:00,6.245376413,5.9118,0.258572,32.00956,30.3784,25.6286,2,0.0,1.5881999999999996,2.0095600000000005,0.00011862663329662576,0.5399605665832415,7
2022-05-15 08:00:00,6.826053459,6.4128,0.297256,32.0298,34.036,38.5438,2,0.0,1.0872000000000002,2.0298000000000016,0.00043181654847538665,0.46862954137118873,8
2022-05-15 08:20:00,4.590303167,6.012,0.438758,32.20184,19.5072,29.6646,2,0.4096968329999999,1.4880000000000004,2.201839999999997,0.0002534977195379466,0.6975036358488444,8
2022-05-15 08:40:00,3.964197395,6.6132,0.444866,32.35364,32.6136,35.9204,2,1.0358026050000002,0.8868,2.3536399999999986,0.0010243021886548805,0.851157667221637,8
2022-05-15 09:00:00,5.573420235,5.8116,0.03563,32.70784,32.1056,35.315,2,0.0,1.6883999999999997,2.7078399999999974,1.2979488751318186e-05,0.6594684487218778,9
2022-05-15 09:20:00,4.709361491,5.9118,0.435704,33.41624,31.0896,35.4159,2,0.2906385089999999,1.5881999999999996,3.416240000000002,0.00019989054744470796,0.8528892045186118,9
2022-05-15 09:40:00,6.240503262,6.4128,0.299292,33.4972,27.2288,23.9133,2,0.0,1.0872000000000002,3.4971999999999994,0.00043477419606768376,0.6887469354901692,9
2022-05-15 10:00:00,4.764607546,6.3126,0.170006,33.50732,23.9776,23.207,2,0.2353924540000003,1.1874000000000002,3.50732,0.00019613852621806554,0.7870857052155452,10
2022-05-15 10:20:00,6.442943951,5.9118,0.251446,33.86152,27.0256,31.0772,2,0.0,1.5881999999999996,3.8615199999999987,0.0001153573953711282,0.8177463934884275,10
2022-05-15 10:40:00,5.718482637,6.2124,0.12725,34.41812,32.512,26.0322,2,0.0,1.2876000000000003,4.418120000000002,0.0001165895691409014,0.8561494739228526,10
2022-05-15 11:00:00,5.957843345,6.2124,0.256536,34.48896,24.7904,31.4808,2,0.0,1.2876000000000003,4.488959999999999,0.0002350445713880572,0.86707161142847,11
2022-05-15 11:20:00,4.33907203,6.2124,0.165934,34.90388,28.1432,21.8953,2,0.6609279700000004,1.2876000000000003,4.903880000000001,0.00015203279815973543,1.1604268714953996,11
2022-05-15 11:40:00,6.567959063,6.012,0.490676,34.95448,31.496,32.3889,2,0.0,1.4880000000000004,4.954479999999997,0.0002834939694136665,0.9670807349235337,11
2022-05-15 12:00:00,5.288988921,6.513,0.321688,35.15688,26.3144,32.0862,2,0.0,0.9870000000000001,5.156880000000001,0.0005883555096179955,0.9230528887740451,12
2022-05-15 12:20:00,4.661774542,6.2124,0.164916,35.2682,20.6248,26.8394,2,0.33822545800000015,1.2876000000000003,5.2682,0.00015110008160660823,1.1021266605040165,12
2022-05-15 12:40:00,5.084926631,6.2124,0.057008,35.27832,30.2768,17.2539,2,0.0,1.2876000000000003,5.278320000000001,5.223212697512383e-05,0.9850185803174379,12
2022-05-15 13:00:00,4.197812849,6.7134,0.462172,36.01708,24.892,30.4718,2,0.802187151,0.7866,6.01708,0.001339501174699389,1.3046662557867483,13
2022-05-15 13:20:00,6.129357061,6.4128,0.07126,36.14864,26.0096,26.1331,2,0.0,1.0872000000000002,6.14864,0.0001035176657304009,1.085634794164326,13
2022-05-15 13:40:00,4.088196731,6.7134,0.109944,36.31056,32.9184,18.5656,2,0.911803269,0.7866,6.310560000000002,0.0003186478565364185,1.3845017637913413,13
2022-05-15 14:00:00,5.111578134,6.012,0.038684,36.16888,27.2288,30.1691,2,0.0,1.4880000000000004,6.1688800000000015,2.235014696622267e-05,1.1485878753674157,14
2022-05-15 14:20:00,4.227370747,6.2124,0.301328,35.99684,33.4264,37.9384,2,0.7726292529999998,1.2876000000000003,5.996839999999999,0.0002760840997256545,1.3637764487993138,14
2022-05-15 14:40:00,6.667896121,6.6132,0.350192,35.88552,21.6408,21.5926,2,0.0,0.8868,5.88552,0.0008063156816871371,1.0178637892042177,14
2022-05-15 15:00:00,6.650533582,6.4128,0.1527,35.75396,34.544,26.9403,2,0.0,1.0872000000000002,5.753959999999999,0.00022182356942228765,1.0267285589235557,15
2022-05-15 15:20:00,6.777365912,6.3126,0.078386,35.50096,20.7264,19.8773,2,0.0,1.1874000000000002,5.500959999999999,9.043512885503622e-05,1.0034800878221375,15
2022-05-15 15:40:00,5.485123861,6.2124,0.278932,35.4706,30.1752,18.9692,2,0.0,1.2876000000000003,5.4705999999999975,0.0002555643355568559,1.0143689108388918,15
2022-05-15 16:00:00,5.763710282,5.9118,0.141502,35.2682,27.2288,36.4249,2,0.0,1.5881999999999996,5.2682,6.49177245205944e-05,1.0286222943113015,16
2022-05-15 16:20:00,4.976077974,6.513,0.430614,35.17712,20.32,18.8683,2,0.02392202600000015,0.9870000000000001,5.177120000000002,0.0007875771536975068,0.934959651984244,16
2022-05-15 16:40:00,5.760886963,6.1122,0.149646,35.17712,20.1168,18.0611,2,0.0,1.3878000000000004,5.177120000000002,0.00010888022545366404,0.9850102005636345,16
2022-05-15 17:00:00,4.710604588,6.012,0.398038,35.0152,29.2608,23.6106,2,0.2893954120000002,1.4880000000000004,5.0152,0.00022997124904718588,1.077343322322618,17
2022-05-15 17:20:00,5.726645738,6.1122,0.303364,34.83304,21.1328,21.9962,2,0.0,1.3878000000000004,4.833039999999997,0.00022072317813055705,0.933677807945326,17
2022-05-15 17:40:00,4.905571521,6.7134,0.454028,34.53956,34.544,37.5348,2,0.09442847900000029,0.7866,4.539560000000002,0.0013158976297707652,0.8352637117244273,17
2022-05-15 18:00:00,5.634816861,6.2124,0.451992,34.31692,20.2184,36.4249,2,0.0,1.2876000000000003,4.316920000000003,0.0004141261495884818,0.8417133153739718,18
2022-05-15 18:20:00,5.821592401,6.6132,0.163898,34.11452,24.9936,30.9763,2,0.0,0.8868,4.114519999999999,0.00037737449055706126,0.7511414362263924,18
2022-05-15 18:40:00,4.318363794,6.513,0.216834,33.83116,27.432,29.8664,2,0.6816362060000003,0.9870000000000001,3.831159999999997,0.00039658140363491473,0.9622881256090869,18
2022-05-15 19:00:00,6.232288968,6.012,0.238212,33.67936,19.2024,22.3998,2,0.0,1.4880000000000004,3.6793600000000026,0.00013762985237095011,0.7754480746309278,19
2022-05-15 19:20:00,6.257662803,6.7134,0.319652,33.41624,28.1432,28.4538,2,0.0,0.7866,3.416240000000002,0.000926439138448476,0.6327420978461213,19
2022-05-15 19:40:00,6.53197963,6.513,0.461154,33.15312,32.8168,24.6196,2,0.0,0.9870000000000001,3.1531200000000013,0.0008434336894207341,0.623126584223552,19
2022-05-15 20:00:00,5.575394083,6.012,0.227014,33.143,22.4536,19.6755,2,0.0,1.4880000000000004,3.1430000000000007,0.0001311600729859909,0.6949779001824652,20
2022-05-15 20:20:00,6.563847454,6.6132,0.42756,32.57628,24.0792,20.0791,2,0.0,0.8868,2.576279999999997,0.0009844551927575512,0.5219231379818934,20
2022-05-15 20:40:00,5.285921524,6.012,0.322706,32.21196,22.352,28.7565,2,0.0,1.4880000000000004,2.2119599999999977,0.00018644727863927857,0.5554601181965979,20
2022-05-15 21:00:00,4.510542879,5.8116,0.37157,31.99944,22.7584,24.6196,2,0.48945712100000005,1.6883999999999997,1.9994399999999999,0.00013535752554946109,0.7248243861638736,21
2022-05-15 21:20:00,6.429275819,6.7134,0.104854,31.86788,26.1112,36.6267,1,0.0,0.7866,1.8678799999999995,0.00030389564095602875,0.39893173910239,21
2022-05-15 21:40:00,4.128744212,5.8116,0.323724,31.7262,21.1328,35.9204,2,0.871255788,1.6883999999999997,1.7261999999999986,0.00011792792636911951,0.8174243456159225,21
2022-05-15 22:00:00,5.222905626,6.513,0.189348,31.60476,24.6888,20.4827,1,0.0,0.9870000000000001,1.6047599999999989,0.00034631052148401,0.3896297763037099,22
2022-05-15 22:20:00,5.39985738,6.6132,0.039702,31.53392,28.7528,32.9943,1,0.0,0.8868,1.5339199999999984,9.141369647034404e-05,0.3633365342411756,22
2022-05-15 22:40:00,6.660376257,5.9118,0.255518,31.4226,34.8488,32.3889,2,0.0,1.5881999999999996,1.4225999999999992,0.00011722553132855538,0.4519130638283212,22
2022-05-15 23:00:00,4.029419654,6.4128,0.344084,31.3214,23.7744,20.8863,2,0.9705803460000002,1.0872000000000002,1.3214000000000006,0.0004998424430982214,0.7022427272077457,23
2022-05-15 23:20:00,4.015852785,6.1122,0.108926,31.14936,34.4424,24.5187,2,0.9841472150000001,1.3878000000000004,1.1493600000000015,7.925295322137449e-05,0.7252236576330537,23
2022-05-15 23:40:00,5.856039117,6.7134,0.288094,30.97732,32.6136,27.4448,2,0.0,0.7866,0.9773199999999989,0.0008349754018500597,0.26667543850462494,23
2022-05-16 00:00:00,6.007675682,6.7134,0.396002,31.4732,25.8064,32.4898,2,0.0,0.7866,1.4731999999999985,0.0011477223721543222,0.3418393059303856,0
2022-05-16 00:20:00,6.457796366,6.513,0.345102,31.23032,29.3624,27.3439,2,0.0,0.9870000000000001,1.230319999999999,0.00063117885367247,0.33417594713418103,0
2022-05-16 00:40:00,5.773570745,6.2124,0.316598,31.2202,24.0792,27.3439,2,0.0,1.2876000000000003,1.2201999999999984,0.0002900748480225627,0.3768951871200562,0
2022-05-16 01:00:00,3.951665395,5.9118,0.128268,31.15948,34.6456,35.6177,2,1.048334605,1.5881999999999996,1.1594799999999985,5.884628265895608e-05,0.7792162274566471,1
2022-05-16 01:20:00,5.691357384,6.4128,0.424506,31.08864,22.5552,20.4827,2,0.0,1.0872000000000002,1.0886400000000016,0.0006166695229939596,0.32791767380748515,1
2022-05-16 01:40:00,4.918639951,6.6132,0.114016,30.87612,24.892,24.0142,1,0.08136004899999971,0.8868,0.8761200000000002,0.000262521384735347,0.2935703206118383,1
2022-05-16 02:00:00,5.998462406,6.1122,0.42756,30.85588,33.3248,20.6845,2,0.0,1.3878000000000004,0.8558799999999991,0.0003110863584390401,0.3373297158960975,2
2022-05-16 02:20:00,4.196470833,6.513,0.224978,30.7142,22.86,36.0213,2,0.8035291669999998,0.9870000000000001,0.7142000000000017,0.0004114764798277754,0.5374438996495696,2
2022-05-16 02:40:00,6.822483277,6.2124,0.40211,30.42072,30.48,37.7366,2,0.0,1.2876000000000003,0.4207199999999993,0.00036842303848524846,0.25716905759621306,2
2022-05-16 03:00:00,6.450628686,6.513,0.383786,30.4106,31.2928,18.162,2,0.0,0.9870000000000001,0.41059999999999874,0.0007019304655885581,0.21139482616397123,3
2022-05-16 03:20:00,5.102976748,5.9118,0.490676,30.26892,21.0312,22.7025,2,0.0,1.5881999999999996,0.2689200000000014,0.00022511038286997486,0.27913077595717506,3
2022-05-16 03:40:00,4.348579757,6.2124,0.393966,30.0564,21.1328,32.6916,2,0.6514202429999996,1.2876000000000003,0.056400000000000006,0.00036096130606023074,0.43049948831515045,3
2022-05-16 04:00:00,5.277081918,6.4128,0.459118,29.81352,32.004,36.2231,2,0.0,1.0872000000000002,0.0,0.0006669495320630115,0.16474737383015756,4
2022-05-16 04:20:00,5.588972938,6.1122,0.348156,29.59088,28.1432,21.9962,2,0.0,1.3878000000000004,0.0,0.00025331317758607553,0.20880328294396525,4
2022-05-16 04:40:00,6.764194776,6.2124,0.263662,29.57064,27.7368,29.5637,2,0.0,1.2876000000000003,0.0,0.00024157358725994773,0.1937439339681499,4
2022-05-16 05:00:00,5.127575452,6.2124,0.43265,29.41884,20.32,22.9043,2,0.0,1.2876000000000003,0.0,0.00039640453507906476,0.1941310113376977,5
2022-05-16 05:20:00,4.790568919,6.513,0.311508,29.5504,34.7472,21.7944,2,0.20943108099999996,0.9870000000000001,0.0,0.0005697366643769197,0.2227752200109423,5
2022-05-16 05:40:00,5.473079501,6.1122,0.420434,29.57064,29.972,37.5348,2,0.0,1.3878000000000004,0.0,0.0003059015857983894,0.208934753964496,5
2022-05-16 06:00:00,5.173772878,6.3126,0.039702,29.601,22.86,30.0682,1,0.0,1.1874000000000002,0.0,4.5804805523979385e-05,0.17822451201380995,6
2022-05-16 06:20:00,5.303899812,6.1122,0.425524,30.12724,25.1968,20.6845,2,0.0,1.3878000000000004,0.12724000000000046,0.0003096049948274256,0.2280300124870687,6
2022-05-16 06:40:00,4.532211377,5.9118,0.416362,30.44096,30.6832,34.306,2,0.4677886229999997,1.5881999999999996,0.44096000000000046,0.00019101690164692887,0.46857756030411724,6
2022-05-16 07:00:00,4.683616739,6.6132,0.45301,30.47132,23.6728,29.8664,2,0.31638326100000036,0.8868,0.47131999999999863,0.0010430537161359769,0.3170597756403398,7
2022-05-16 07:20:00,6.196882559,6.4128,0.266716,30.83564,23.7744,27.6466,2,0.0,1.0872000000000002,0.8356400000000015,0.0003874518345909291,0.28939462958647755,7
2022-05-16 07:40:00,4.048745086,6.2124,0.445884,31.18984,33.1216,30.6736,2,0.9512549139999997,1.2876000000000003,1.1898400000000002,0.00040852985026971854,0.7055765445256743,7
2022-05-16 08:00:00,6.183379458,5.8116,0.263662,31.70596,33.1216,30.1691,2,0.0,1.6883999999999997,1.705960000000001,9.604821675975458e-05,0.5093941205418995,8
2022-05-16 08:20:00,4.225121682,6.3126,0.168988,32.27268,30.3784,23.1061,2,0.7748783179999998,1.1874000000000002,2.272680000000001,0.000194964044025143,0.790706821410063,8
2022-05-16 08:40:00,5.625623023,5.8116,0.4072,32.3334,30.7848,33.7006,2,0.0,1.6883999999999997,2.3333999999999975,0.00014833701430077927,0.6036408425357515,8
2022-05-16 09:00:00,4.63736105,6.2124,0.485586,32.61676,29.972,21.6935,2,0.36263895,1.2876000000000003,2.6167599999999993,0.00044490579584167977,0.7136898969896042,9
2022-05-16 09:20:00,6.469094446,5.8116,0.276896,33.22396,27.6352,31.5817,2,0.0,1.6883999999999997,3.223959999999998,0.0001008691697245299,0.7371061729243109,9
2022-05-16 09:40:00,6.641904177,5.9118,0.03054,33.2948,21.1328,22.9043,2,0.0,1.5881999999999996,3.294800000000002,1.401101968070383e-05,0.7324850275492021,9
2022-05-16 10:00:00,5.907852916,6.2124,0.148628,33.649,32.3088,27.7475,2,0.0,1.2876000000000003,3.649000000000001,0.00013617661675657285,0.7408304415418916,10
2022-05-16 10:20:00,5.689688678,6.3126,0.130304,33.88176,25.1968,18.162,2,0.0,1.1874000000000002,3.88176,0.0001503337206940862,0.7607498343017353,10
2022-05-16 10:40:00,5.340472617,6.6132,0.204618,33.91212,28.3464,27.1421,2,0.0,0.8868,3.9121200000000016,0.00047113212796254234,0.7210158303199066,10
2022-05-16 11:00:00,5.547978341,6.513,0.319652,33.99308,22.352,35.2141,2,0.0,0.9870000000000001,3.993079999999999,0.0005846317405697804,0.7484735793514243,11
2022-05-16 11:20:00,6.136257784,6.3126,0.13743,34.70148,23.0632,23.1061,2,0.0,1.1874000000000002,4.7014799999999966,0.000158555096044544,0.8837283877401109,11
2022-05-16 11:40:00,4.5455978,6.1122,0.425524,34.75208,19.9136,19.7764,2,0.45440219999999965,1.3878000000000004,4.752079999999999,0.0003096049948274256,1.0807967824870683,11
2022-05-16 12:00:00,6.550533962,6.7134,0.415344,34.87352,19.304,18.6665,2,0.0,0.7866,4.873519999999999,0.0012037807913598032,0.8520274519783994,12
2022-05-16 12:20:00,5.586904086,6.012,0.499838,35.15688,27.432,18.0611,2,0.0,1.4880000000000004,5.156880000000001,0.00028878742527408763,0.9974539685631854,12
2022-05-16 12:40:00,5.774140338,5.9118,0.251446,35.29856,33.02,18.8683,2,0.0,1.5881999999999996,5.298560000000002,0.0001153573953711282,1.033302393488428,12
2022-05-16 13:00:00,4.744253676,6.1122,0.187312,36.13852,22.4536,34.5078,2,0.2557463240000004,1.3878000000000004,6.13852,0.00013628545226853186,1.2187999270306715,13
2022-05-16 13:20:00,6.363850796,5.9118,0.328814,36.3814,25.2984,24.7205,2,0.0,1.5881999999999996,6.381399999999999,0.00015085197856224455,1.1958171299464055,13
2022-05-16 13:40:00,4.620196157,6.1122,0.100782,36.41176,28.3464,28.5547,2,0.37980384300000036,1.3878000000000004,6.411760000000001,7.332749877491659e-05,1.3030486637969374,13
2022-05-16 14:00:00,5.178358556,6.513,0.443848,36.39152,27.1272,38.4429,2,0.0,0.9870000000000001,6.39152,0.0008117816525109054,1.1088074541312771,14
2022-05-16 14:20:00,4.674471939,6.012,0.250428,36.27008,28.3464,21.4917,2,0.325528061,1.4880000000000004,6.27008,0.0001446877935181783,1.2780085408337956,14
2022-05-16 14:40:00,6.396024591,6.3126,0.4581,36.25996,32.9184,32.0862,2,0.0,1.1874000000000002,6.2599599999999995,0.0005285169868151468,1.1184252924670377,14
2022-05-16 15:00:00,5.268888678,6.6132,0.3054,35.99684,19.5072,37.7366,2,0.0,0.8868,5.996839999999999,0.0007031822805411079,1.0343039557013527,15
2022-05-16 15:20:00,4.531847668,6.4128,0.267734,35.50096,25.908,35.8195,2,0.46815233199999984,1.0872000000000002,5.500959999999999,0.0003889306583870777,1.1530496428459676,15
2022-05-16 15:40:00,4.311103221,6.513,0.377678,35.49084,33.6296,28.5547,2,0.6888967790000002,0.9870000000000001,5.490839999999999,0.0006907591584439126,1.2145167705461097,15
2022-05-16 16:00:00,6.475626965,6.012,0.400074,35.49084,31.3944,28.7565,2,0.0,1.4880000000000004,5.490839999999999,0.00023114757257172388,1.0474038689314291,16
2022-05-16 16:20:00,5.746342692,6.4128,0.192402,35.43012,24.7904,31.4808,2,0.0,1.0872000000000002,5.430120000000002,0.0002794976974720824,0.9782967442436805,16
2022-05-16 16:40:00,5.386155832,6.7134,0.148628,35.08604,28.7528,26.7385,2,0.0,0.7866,5.086039999999997,0.0004307646949473806,0.881972911737368,16
2022-05-16 17:00:00,4.236191788,6.513,0.296238,34.68124,20.7264,24.216,2,0.7638082119999998,0.9870000000000001,4.6812400000000025,0.000541808396515306,1.1189233951912885,17
2022-05-16 17:20:00,4.183741484,6.2124,0.502892,34.65088,31.0896,23.5097,2,0.8162585160000004,1.2876000000000003,4.650880000000001,0.00046076197724484236,1.1776143855431125,17
2022-05-16 17:40:00,6.716650531,5.9118,0.257554,34.64076,21.844,31.6826,2,0.0,1.5881999999999996,4.64076,0.00011815959930726896,0.9346393989982681,17
2022-05-16 18:00:00,6.553911104,6.4128,0.18324,34.14488,31.6992,21.6935,2,0.0,1.0872000000000002,4.144880000000001,0.00026618828330674514,0.785477470708267,18
2022-05-16 18:20:00,5.060950389,6.2124,0.333904,34.11452,34.2392,21.0881,2,0.0,1.2876000000000003,4.114519999999999,0.00030593102942572527,0.8110828275735641,18
2022-05-16 18:40:00,4.401228968,6.513,0.192402,33.9526,26.924,31.279,2,0.5987710320000001,0.9870000000000001,3.952599999999997,0.0003518961750563328,0.9513896016376404,18
2022-05-16 19:00:00,4.355204928,6.4128,0.3054,33.77044,19.7104,20.2809,2,0.644795072,1.0872000000000002,3.7704400000000007,0.0004436471388445753,0.9554333930471115,19
2022-05-16 19:20:00,6.473429322,6.7134,0.4072,33.76032,20.2184,38.5438,2,0.0,0.7866,3.76032,0.0011801772464311796,0.684988443116078,19
2022-05-16 19:40:00,6.249143857,5.9118,0.448938,33.3454,27.5336,21.0881,2,0.0,1.5881999999999996,3.345399999999998,0.0002059619893063463,0.7405549049732655,19
2022-05-16 20:00:00,4.243832803,5.8116,0.1527,33.33528,30.988,36.2231,2,0.7561671969999999,1.6883999999999997,3.3352799999999974,5.5626380362792226e-05,1.0183495849009065,20
2022-05-16 20:20:00,6.368742619,6.012,0.501874,33.0418,20.32,24.8214,2,0.0,1.4880000000000004,3.041800000000002,0.00028996374879862566,0.6801949093719969,20
2022-05-16 20:40:00,4.993965189,6.1122,0.405164,32.74832,32.3088,34.5078,2,0.00603481100000014,1.3878000000000004,2.7483199999999997,0.00029479135871128087,0.6232671622467783,20
2022-05-16 21:00:00,6.705458703,6.2124,0.476424,32.5358,21.336,30.6736,2,0.0,1.2876000000000003,2.535800000000002,0.0004365113468635349,0.5746012783671591,21
2022-05-16 21:20:00,4.407127851,6.2124,0.217852,32.41436,20.1168,17.3548,2,0.5928721489999997,1.2876000000000003,2.414360000000002,0.0001996013423692232,0.7632982555059233,21
2022-05-16 21:40:00,4.968906712,6.6132,0.426542,32.30304,26.416,28.5547,2,0.031093288000000108,0.8868,2.303040000000003,0.000982111251822414,0.4918139289295565,21
2022-05-16 22:00:00,5.479609646,6.6132,0.121142,32.25244,19.5072,27.6466,1,0.0,0.8868,2.25244,0.00027892897128130615,0.4715833224282033,22
2022-05-16 22:20:00,6.050341917,6.4128,0.31558,32.0298,34.6456,30.1691,2,0.0,1.0872000000000002,2.0298000000000016,0.00045843537680606116,0.46869608844201543,22
2022-05-16 22:40:00,5.396863388,6.6132,0.222942,31.7768,28.448,23.207,1,0.0,0.8868,1.7768000000000015,0.0005133230647950089,0.4008233076619877,22
2022-05-16 23:00:00,5.898652731,5.9118,0.296238,31.48332,26.7208,24.7205,2,0.0,1.5881999999999996,1.483319999999999,0.00013590689090282713,0.46106776722725684,23
2022-05-16 23:20:00,4.227466887,6.4128,0.053954,31.38212,20.828,30.0682,1,0.7725331129999997,1.0872000000000002,1.3821200000000005,7.837766119587497e-05,0.6409805337029897,23
2022-05-16 23:40:00,6.221934578,6.2124,0.390912,31.48332,27.5336,31.8844,2,0.0,1.2876000000000003,1.483319999999999,0.0003581631564008491,0.416533407891002,23
2022-05-17 00:00:00,4.159206576,6.7134,0.288094,32.44472,26.8224,37.2321,2,0.8407934240000001,0.7866,2.4447199999999967,0.0008349754018500597,0.7810631369046246,0
2022-05-17 00:20:00,4.05753127,6.012,0.164916,32.37388,25.7048,22.0971,2,0.9424687299999999,1.4880000000000004,2.3738799999999998,9.528220548758085e-05,0.9093842610137188,0
2022-05-17 00:40:00,5.478589448,6.3126,0.135394,32.3334,22.6568,18.7674,1,0.0,1.1874000000000002,2.3333999999999975,0.0001562061316586989,0.5285105153291464,0
2022-05-17 01:00:00,6.789220098,6.4128,0.041738,32.31316,34.544,27.0412,1,0.0,1.0872000000000002,2.3131600000000034,6.063177564209195e-05,0.5102055794391058,1
2022-05-17 01:20:00,6.777157693,6.7134,0.42756,32.24232,34.7472,35.5168,2,0.0,0.7866,2.2423199999999994,0.0012391861087527386,0.45743596527188174,1
2022-05-17 01:40:00,5.180193468,6.012,0.306418,31.88812,25.8064,36.6267,2,0.0,1.4880000000000004,1.8881200000000007,0.0001770366904429743,0.5068605917261075,1
2022-05-17 02:00:00,6.705626373,5.9118,0.326778,31.50356,31.1912,20.7854,2,0.0,1.5881999999999996,1.5035600000000002,0.00014991791058353098,0.4641387947764588,2
2022-05-17 02:20:00,5.966632286,6.4128,0.256536,31.40236,30.6832,29.8664,2,0.0,1.0872000000000002,1.4023600000000016,0.0003726635966294432,0.37436565899157387,2
2022-05-17 02:40:00,3.963486874,6.4128,0.064134,30.84576,27.6352,21.2899,1,1.036513126,1.0872000000000002,0.8457599999999985,9.31658991573608e-05,0.6529565088478931,2
2022-05-17 03:00:00,5.194965136,6.2124,0.396002,30.67372,31.2928,35.8195,2,0.0,1.2876000000000003,0.6737199999999994,0.0003628267391664852,0.29510506684791615,3
2022-05-17 03:20:00,4.358113315,6.2124,0.197492,30.47132,34.036,28.4538,2,0.6418866850000002,1.2876000000000003,0.47131999999999863,0.000180947011306679,0.4889507072782666,3
2022-05-17 03:40:00,5.360341672,6.1122,0.194438,30.39036,29.8704,24.7205,1,0.0,1.3878000000000004,0.39036000000000115,0.00014147022490918252,0.2670776755622732,3
2022-05-17 04:00:00,4.043504211,5.8116,0.455046,30.2588,28.3464,22.3998,2,0.9564957889999999,1.6883999999999997,0.2588000000000008,0.00016576661348112083,0.6272679426837027,4
2022-05-17 04:20:00,4.726481135,6.6132,0.454028,29.88436,32.4104,33.5997,2,0.2735188649999998,0.8868,0.0,0.0010453976570711139,0.2313650968926777,4
2022-05-17 04:40:00,4.251305133,5.9118,0.266716,29.66172,27.94,18.7674,2,0.7486948670000002,1.5881999999999996,0.0,0.00012236290521148012,0.5005791107130286,4
2022-05-17 05:00:00,6.144116666,6.012,0.419416,29.36824,34.9504,33.7006,2,0.0,1.4880000000000004,0.0,0.00024232264605483523,0.22380580661513716,5
2022-05-17 05:20:00,5.190434837,6.1122,0.33594,31.29104,21.4376,35.2141,2,0.0,1.3878000000000004,1.2910399999999989,0.00024442499591638867,0.40243706248979083,5
2022-05-17 05:40:00,6.111332163,6.2124,0.033594,31.58452,22.1488,21.2899,1,0.0,1.2876000000000003,1.5845200000000013,3.0779646253197974e-05,0.4308949491156332,5
2022-05-17 06:00:00,6.573276802,6.3126,0.242284,31.63512,21.9456,31.7835,1,0.0,1.1874000000000002,1.6351200000000006,0.0002795267619155665,0.42407681690478904,6
2022-05-17 06:20:00,4.690967519,5.8116,0.140484,32.03992,34.3408,32.6916,2,0.309032481,1.6883999999999997,2.039920000000002,5.1176269933768845e-05,0.6675373090248347,6
2022-05-17 06:40:00,5.456795088,6.2124,0.074314,32.21196,29.972,37.2321,1,0.0,1.2876000000000003,2.2119599999999977,6.808830837828642e-05,0.5251042207709454,6
2022-05-17 07:00:00,6.739149675,6.1122,0.317616,32.22208,30.5816,24.9223,2,0.0,1.3878000000000004,2.2220799999999983,0.00023109272341185837,0.5420597318085294,7
2022-05-17 07:20:00,4.356609476,6.513,0.3054,31.54404,24.5872,29.4628,2,0.643390524,0.9870000000000001,1.544039999999999,0.0005585653572322743,0.6062390967930805,7
2022-05-17 07:40:00,6.247459894,5.8116,0.112998,31.68572,23.2664,21.7944,2,0.0,1.6883999999999997,1.6857199999999999,4.1163521468466246e-05,0.5062209088036711,7
